"game_id","stadium","given_date","given_time","given_lat","given_lon","timestamp_lcl","temperature_air_2m_f","temperature_wetbulb_2m_f","temperature_dewpoint_2m_f","temperature_feelslike_2m_f","temperature_windchill_2m_f","temperature_heatindex_2m_f","humidity_relative_2m_pct","humidity_specific_2m_gpkg","pressure_2m_mb","pressure_mean_sea_level_mb","wind_speed_10m_mph","wind_direction_10m_deg","precipitation_in","snowfall_in","cloud_cover_pct"
"200011130den","Mile High Stadium","2000-11-12","09:09:00","39.7439","-105.02","2000-11-12 19:00:00","12.2","10.8","6.8","0.7","0.7","12.2","79","1.6","820.8","1024.4","7","160","0","0","88"
"200410030jax","Alltel Stadium","2004-10-02","01:02:00","30.324","-81.6373","2004-10-02 13:00:00","86","75.3","71.1","91.9","86","91.9","61","16","1020.8","1021.1","7","160","0","0","50"
"200512110phi","Lincoln Financial Field","2005-12-10","04:05:00","39.9008","-75.1675","2005-12-10 16:00:00","34","29.5","21","27.2","27.2","34","59","2.4","1012.3","1014.5","7","160","0","0","50"
"200512110car","Bank of America Stadium","2005-12-10","01:03:00","35.2258","-80.8528","2005-12-10 13:00:00","46","37.9","26.1","41.9","41.9","46","45","3","990","1018.3","7","160","0","0","25"
"200112160kan","Arrowhead Stadium","2001-12-15","01:00:00","39.0489","-94.4839","2001-12-15 12:00:00","48","44.5","41","44.3","44.3","48","77","5.5","989.7","1018.5","7","160","0","0","0"
"200511130pit","Heinz Field","2005-11-12","08:36:00","40.4468","-80.0158","2005-11-12 21:00:00","50","40.5","28","46.7","46.7","50","42","3.3","975.2","1021.2","7","160","0","0","0"
"200410240rai","McAfee Coliseum","2004-10-23","04:15:00","37.7516","-122.201","2004-10-23 13:00:00","59","56.6","55","57.7","57.7","59","87","9.1","1015","1015","7","140","0","0","100"
"200511270sea","Qwest Field","2005-11-26","04:16:00","47.5952","-122.332","2005-11-26 13:00:00","44.1","39.6","34","39.5","39.5","44.1","67","4","1023","1023.7","7","140","0","0","25"
"200201130mia","Pro Player Stadium","2002-01-12","04:05:00","25.958","-80.2389","2002-01-12 16:00:00","73","63.5","57.9","76.7","73","76.7","59","10.1","1015.3","1015.5","7","140","0","0","0"
"200510230sea","Qwest Field","2005-10-22","04:06:00","47.5952","-122.332","2005-10-22 13:00:00","66","56.2","48.9","66","66","66","54","7.3","1014.2","1014.9","7","140","0","0","0"
"200411210rav","M&T Bank Stadium","2004-11-20","01:02:00","39.278","-76.6227","2004-11-20 13:00:00","59","53.3","48.9","57.7","57.7","59","69","7.3","1012.9","1018.5","7","130","0","0","100"
"200409260den","Invesco Field at Mile High","2004-09-25","04:05:00","39.7439","-105.02","2004-09-25 14:00:00","69.8","53.1","41","69.8","69.8","69.8","35","6.6","827.1","1019.4","7","130","0","0","50"
"200112230car","Ericsson Stadium","2001-12-22","01:02:00","35.2258","-80.8528","2001-12-22 13:00:00","48.9","38.1","21","45.4","45.4","48.9","33","2.4","1001.3","1029.6","7","130","0","0","25"
"200310120cle","Cleveland Browns Stadium","2003-10-11","01:03:00","41.5061","-81.6995","2003-10-11 13:00:00","70","58.7","51.1","70","70","70","51","8","997.5","1018.9","7","130","0","0","0"
"200209150atl","Georgia Dome","2002-09-14","01:04:00","33.7577","-84.4008","2002-09-14 13:00:00","73.9","73.3","73","78.5","73.9","78.5","97","17.8","981.8","1018.4","7","120","0.01","0","100"
"200012030atl","Georgia Dome","2000-12-02","01:05:00","33.7577","-84.4008","2000-12-02 13:00:00","48.9","40.7","30","45.4","45.4","48.9","48","3.5","991.9","1023.3","7","120","0","0","100"
"200011120min","Hubert H. Humphrey Metrodome","2000-11-11","01:00:00","44.9709","-93.2548","2000-11-11 12:00:00","35.1","32.3","28","28.5","28.5","35.1","75","3.3","994.5","1026.1","7","120","0","0","100"
"200011260cin","Paul Brown Stadium","2000-11-25","01:02:00","39.0955","-84.5161","2000-11-25 13:00:00","52","48.3","45","49.2","49.2","52","77","6.4","992.9","1010.9","7","120","0","0","100"
"200312140chi","Soldier Field","2003-12-13","01:03:00","41.8623","-87.6167","2003-12-13 12:00:00","28","23.9","14","20","20","28","55","1.8","1002.6","1027","7","120","0","0","100"
"200010010was","FedExField","2000-09-30","04:15:00","38.9076","-76.8645","2000-09-30 16:00:00","68","60.3","55.4","68","68","68","64","9.2","1013.8","1024.6","7","120","0","0","25"
"200112090pit","Heinz Field","2001-12-08","04:15:00","40.4468","-80.0158","2001-12-08 16:00:00","41","41","41","35.8","35.8","41","100","5.7","964.5","1011.7","7","110","0.05","0","100"
"200409190crd","Sun Devil Stadium","2004-09-18","04:16:00","33.4265","-111.933","2004-09-18 13:00:00","97","69","54","97","97","97","24","9.2","967.8","1005.3","7","110","0","0","88"
"200601010kan","Arrowhead Stadium","2005-12-31","01:00:00","39.0489","-94.4839","2005-12-31 12:00:00","41","35.7","28","35.8","35.8","41","60","3.3","982.7","1011.6","7","110","0","0","0"
"200611230det","Ford Field","2006-11-22","12:30:00","42.34","-83.0456","2006-11-22 12:00:00","44.1","39.6","34","39.5","39.5","44.1","67","4.1","1006.5","1029.9","7","110","0","0","0"
"200612100htx","Reliant Stadium","2006-12-09","01:02:00","29.6847","-95.4107","2006-12-09 12:00:00","48.9","40.2","28","45.4","45.4","48.9","44","3.1","1030.9","1033","7","100","0","0","88"
"200409120nyj","Giants Stadium","2004-09-11","01:07:00","40.8128","-74.0742","2004-09-11 13:00:00","75","63.7","57","77.4","75","77.4","54","9.7","1024.7","1025.1","7","100","0","0","50"
"200112230tam","Raymond James Stadium","2001-12-22","01:01:00","27.9759","-82.5033","2001-12-22 13:00:00","73.9","62.3","55","76.8","73.9","76.8","52","9","1023.7","1024","7","100","0","0","25"
"200209080mia","Pro Player Stadium","2002-09-07","01:04:00","25.958","-80.2389","2002-09-07 13:00:00","82.9","76.4","73.9","89.8","82.9","89.8","74","17.7","1016","1016.2","7","100","0","0","0"
"200411210phi","Lincoln Financial Field","2004-11-20","04:16:00","39.9008","-75.1675","2004-11-20 16:00:00","55.9","52","48.9","54","54","55.9","77","7.2","1018.6","1019.7","7","90","0","0","100"
"200402010car","Reliant Stadium","2004-01-31","06:25:00","29.6847","-95.4107","2004-01-31 17:00:00","54","51.2","48.9","51.6","51.6","54","83","7.3","1009.5","1011.7","7","90","0","0","88"
"200312220rai","Network Associates Coliseum","2003-12-21","09:05:00","37.7516","-122.201","2003-12-21 18:00:00","53.1","50.8","48.9","50.5","50.5","53.1","86","7.2","1021.3","1021.9","7","80","0","0","88"
"200209220den","Invesco Field at Mile High","2002-09-21","04:05:00","39.7439","-105.02","2002-09-21 14:00:00","60.8","46.6","33.8","60.8","60.8","60.8","36","5","823.1","1015.5","7","80","0","0","50"
"200012030chi","Soldier Field","2000-12-02","08:35:00","41.8623","-87.6167","2000-12-02 20:00:00","34","30.4","24.1","27.2","27.2","34","67","2.7","1013.9","1038.2","7","80","0","0","50"
"200610220htx","Reliant Stadium","2006-10-21","01:03:00","29.6847","-95.4107","2006-10-21 12:00:00","73.9","70.6","69.1","77.7","73.9","77.7","85","15.1","1009.5","1011.5","7","70","0","0","100"
"200510020tam","Raymond James Stadium","2005-10-01","01:02:00","27.9759","-82.5033","2005-10-01 13:00:00","88","74","68","92.5","88","92.5","52","14.4","1016.6","1017","7","70","0","0","88"
"200411280car","Bank of America Stadium","2004-11-27","01:04:00","35.2258","-80.8528","2004-11-27 13:00:00","48","40.5","30.9","44.3","44.3","48","51","3.7","992","1020","7","60","0","0","100"
"200009030gnb","Lambeau Field","2000-09-02","04:20:00","44.5013","-88.0622","2000-09-02 15:00:00","66","65.3","64.9","66","66","66","96","13.3","991.6","1016.7","7","60","0","0","100"
"200411140nor","Louisiana Superdome","2004-11-13","01:02:00","29.9511","-90.0812","2004-11-13 12:00:00","57.9","52.9","48.9","56.4","56.4","57.9","72","7.2","1022.3","1022.6","7","60","0","0","100"
"200510160tam","Raymond James Stadium","2005-10-15","01:02:00","27.9759","-82.5033","2005-10-15 13:00:00","82.9","69","62.1","84.3","82.9","84.3","49","11.8","1011.8","1012.6","7","60","0","0","25"
"200109300ram","Dome at Americas Center","2001-09-29","12:03:00","38.6328","-90.1885","2001-09-29 11:00:00","63","57.1","53.1","63","63","63","70","8.5","1012.9","1028","7","60","0","0","0"
"200510230nyg","Giants Stadium","2005-10-22","04:15:00","40.8128","-74.0742","2005-10-22 16:00:00","48.9","48.4","48","45.4","45.4","48.9","97","7.1","1004","1004.4","7","50","0.01","0","100"
"200009250clt","RCA Dome","2000-09-24","09:00:00","39.7581","-86.1579","2000-09-24 20:00:00","57.9","53.4","50","56.4","56.4","57.9","75","7.8","986","1015.2","7","50","0","0","100"
"200311020chi","Soldier Field","2003-11-01","01:05:00","41.8623","-87.6167","2003-11-01 12:00:00","48","43.2","37.9","44.3","44.3","48","68","4.8","1003.9","1027","7","50","0","0","100"
"200311090dal","Texas Stadium","2003-11-08","04:15:00","32.7473","-97.0945","2003-11-08 15:00:00","50","48.9","48","46.7","46.7","50","93","7.1","1003","1025.9","7","50","0","0","100"
"200411150dal","Texas Stadium","2004-11-14","09:09:00","32.7473","-97.0945","2004-11-14 20:00:00","51.8","49.8","48.2","48.9","48.9","51.8","87","7.1","1007.6","1030.6","7","50","0","0","100"
"200210270jax","Alltel Stadium","2002-10-26","04:15:00","30.324","-81.6373","2002-10-26 16:00:00","75.9","70.4","68","79.2","75.9","79.2","76","14.5","1014.4","1014.8","7","50","0","0","88"
"200410240nyg","Giants Stadium","2004-10-23","01:03:00","40.8128","-74.0742","2004-10-23 13:00:00","55.9","48.3","41","54","54","55.9","57","5.3","1021.3","1021.7","7","50","0","0","88"
"200609170phi","Lincoln Financial Field","2006-09-16","01:02:00","39.9008","-75.1675","2006-09-16 13:00:00","73","66.4","63","76.8","73","76.8","71","12.1","1017","1019.1","7","50","0","0","88"
"200009170mia","Pro Player Stadium","2000-09-16","08:36:00","25.958","-80.2389","2000-09-16 21:00:00","79","73.4","71.1","83.2","79","83.2","77","16.1","1013.6","1013.7","7","40","0","0","0"
"200111110sfo","3Com Park","2001-11-10","04:15:00","37.7159","-122.388","2001-11-10 13:00:00","62.1","59.5","57.9","62.1","62.1","62.1","86","10.1","1015.3","1015.9","7","30","0","0","88"
"200209080cle","Cleveland Browns Stadium","2002-09-07","01:04:00","41.5061","-81.6995","2002-09-07 13:00:00","77","70.7","68","80.2","77","80.2","74","14.7","1001.2","1022.6","7","30","0","0","0"
"200110140nwe","Foxboro Stadium","2001-10-13","01:03:00","42.0654","-71.2478","2001-10-13 13:00:00","52","52","52","49.2","49.2","52","100","8.3","1000","1024","7","30","0","0","0"
"200111180nor","Louisiana Superdome","2001-11-17","01:02:00","29.9511","-90.0812","2001-11-17 12:00:00","72","60.6","53.1","76.1","72","76.1","51","8.4","1024.7","1024.9","7","30","0","0","0"
"200011050oti","Adelphia Coliseum","2000-11-04","01:03:00","36.1664","-86.7712","2000-11-04 12:00:00","60.1","51","43","60.1","60.1","60.1","53","5.9","998.1","1019.2","7","20","0","0","100"
"200009170jax","Alltel Stadium","2000-09-16","01:02:00","30.324","-81.6373","2000-09-16 13:00:00","84.9","75.6","72","91.1","84.9","91.1","65","16.6","1011.7","1012.1","7","20","0","0","100"
"200311090ram","Edward Jones Dome","2003-11-08","08:38:00","38.6328","-90.1885","2003-11-08 20:00:00","39.9","36.2","30.9","34.5","34.5","39.9","70","3.6","1021.9","1037.5","7","20","0","0","100"
"200012230den","Mile High Stadium","2000-12-22","04:17:00","39.7439","-105.02","2000-12-22 14:00:00","51.8","37.9","19.4","48.9","48.9","51.8","28","2.8","814.9","1009.1","7","20","0","0","50"
"200010290buf","Ralph Wilson Stadium","2000-10-28","01:01:00","42.7738","-78.787","2000-10-28 13:00:00","43","37.2","28.9","38.2","38.2","43","57","3.4","1001.4","1028.3","7","20","0","0","50"
"200309070oti","The Coliseum","2003-09-06","08:51:00","36.1665","-86.7713","2003-09-06 20:00:00","73","65.8","62.1","76.8","73","76.8","68","12","996.1","1016.9","7","20","0","0","50"
"200212080tam","Raymond James Stadium","2002-12-07","01:01:00","27.9759","-82.5033","2002-12-07 13:00:00","66.9","58.7","53.1","66.9","66.9","66.9","61","8.4","1023","1023.4","7","20","0","0","25"
"200111120oti","Adelphia Coliseum","2001-11-11","09:08:00","36.1664","-86.7712","2001-11-11 20:00:00","51.1","44.4","37","48.1","48.1","51.1","58","4.6","1005.7","1027.2","7","20","0","0","0"
"200010290atl","Georgia Dome","2000-10-28","01:02:00","33.7577","-84.4008","2000-10-28 13:00:00","80.1","64.3","55","80.2","80.1","80.2","42","9.3","990.6","1021.1","7","20","0","0","0"
"200111040atl","Georgia Dome","2001-11-03","01:01:00","33.7577","-84.4008","2001-11-03 13:00:00","79","62","51.1","79","79","79","38","8.1","992.9","1023.9","7","20","0","0","0"
"200312070oti","The Coliseum","2003-12-06","01:03:00","36.1665","-86.7713","2003-12-06 12:00:00","39.9","36.6","32","34.5","34.5","39.9","73","3.8","1004.4","1026.2","7","10","0","0","100"
"200010080nwe","Foxboro Stadium","2000-10-07","01:02:00","42.0654","-71.2478","2000-10-07 13:00:00","59","51","44.1","57.7","57.7","59","58","6.1","1013.4","1015.3","7","10","0","0","88"
"200412250oti","The Coliseum","2004-12-24","08:35:00","36.1665","-86.7713","2004-12-24 20:00:00","18","16.6","12.9","8.7","8.7","18","80","1.7","1004.3","1026.9","6","360","0","0","50"
"200609100crd","University of Phoenix Stadium","2006-09-09","04:15:00","33.5276","-112.263","2006-09-09 13:00:00","86","70.1","62.6","87.6","86","87.6","46","12.5","974.1","1011.6","6","360","0","0","50"
"200509180clt","RCA Dome","2005-09-17","12:03:00","39.7581","-86.1579","2005-09-17 11:00:00","70","61.2","55.9","70","70","70","61","9.7","990","1019","6","360","0","0","25"
"200409190det","Ford Field","2004-09-18","01:04:00","42.34","-83.0456","2004-09-18 13:00:00","66","55.2","46.9","66","66","66","50","6.8","1001.8","1024.7","6","360","0","0","0"
"200412120htx","Reliant Stadium","2004-12-11","01:02:00","29.6847","-95.4107","2004-12-11 12:00:00","66","49.2","30","66","66","66","26","3.4","1020.7","1022.9","6","360","0","0","0"
"200210270nyj","Giants Stadium","2002-10-26","01:02:00","40.8128","-74.0742","2002-10-26 13:00:00","57","55.2","54","55.7","55.7","57","89","8.8","1009.5","1009.8","6","350","0","0","100"
"200310260clt","RCA Dome","2003-10-25","04:15:00","39.7581","-86.1579","2003-10-25 15:00:00","54","53.4","53.1","52","52","54","97","8.7","990.9","1020.4","6","350","0","0","100"
"200411080clt","RCA Dome","2004-11-07","09:00:00","39.7581","-86.1579","2004-11-07 21:00:00","46","39.8","32","42.5","42.5","46","58","3.8","992.6","1022.2","6","350","0","0","50"
"200012250oti","Adelphia Coliseum","2000-12-24","09:10:00","36.1664","-86.7712","2000-12-24 20:00:00","24.1","20.5","10.9","16","16","24.1","57","1.5","1012.7","1035","6","350","0","0","0"
"200212220jax","Alltel Stadium","2002-12-21","01:03:00","30.324","-81.6373","2002-12-21 13:00:00","57.9","45","28.9","56.8","56.8","57.9","33","3.3","1022.9","1023","6","350","0","0","0"
"200209050nyg","Giants Stadium","2002-09-04","08:38:00","40.8128","-74.0742","2002-09-04 21:00:00","77","61.8","52","77.8","77","77.8","42","8.2","1013.5","1014","6","350","0","0","0"
"200012180tam","Raymond James Stadium","2000-12-17","09:00:00","27.9759","-82.5033","2000-12-17 21:00:00","48","43.7","39","44.9","44.9","48","71","4.9","1022.3","1022.6","6","350","0","0","0"
"200601070nwe","Gillette Stadium","2006-01-06","08:08:00","42.0909","-71.2643","2006-01-06 20:00:00","34","31","26.1","28","28","34","72","3","1002.6","1004.5","6","340","0","0","100"
"200010080mia","Pro Player Stadium","2000-10-07","01:02:00","25.958","-80.2389","2000-10-07 13:00:00","86","77.9","75","94.9","86","94.9","70","18.4","1015.7","1016","6","340","0","0","50"
"200612170nyg","Giants Stadium","2006-12-16","04:15:00","40.8128","-74.0742","2006-12-16 16:00:00","46.9","38.5","26.1","43.6","43.6","46.9","44","2.9","1019.3","1019.7","6","340","0","0","0"
"200409260sea","Qwest Field","2004-09-25","04:16:00","47.5952","-122.332","2004-09-25 13:00:00","59","56","54","58.1","58.1","59","83","8.7","1017.6","1018","6","330","0","0","100"
"200612240sea","Qwest Field","2006-12-23","04:16:00","47.5952","-122.332","2006-12-23 13:00:00","41","39.6","37.9","36.4","36.4","41","89","4.7","1017.9","1018.5","6","330","0","0","100"
"200110070sea","Husky Stadium","2001-10-06","04:05:00","47.6504","-122.302","2001-10-06 13:00:00","60.1","53.8","48.9","60.1","60.1","60.1","67","7.2","1018.6","1019.3","6","330","0","0","88"
"200012030buf","Ralph Wilson Stadium","2000-12-02","01:02:00","42.7738","-78.787","2000-12-02 13:00:00","25","22.3","16","17.1","17.1","25","68","1.9","1007.7","1035.5","6","320","0","0","50"
"200311300jax","Alltel Stadium","2003-11-29","08:36:00","30.324","-81.6373","2003-11-29 21:00:00","46.9","39.4","28.9","43.6","43.6","46.9","49","3.3","1025.9","1026.3","6","320","0","0","25"
"200310190nyg","Giants Stadium","2003-10-18","01:03:00","40.8128","-74.0742","2003-10-18 13:00:00","54","46.2","37.9","52","52","54","54","4.8","1017.6","1017.9","6","320","0","0","0"
"200609240sea","Qwest Field","2006-09-23","04:16:00","47.5952","-122.332","2006-09-23 13:00:00","64.9","56.9","51.1","64.9","64.9","64.9","61","7.8","1024.3","1024.9","6","320","0","0","0"
"200210280phi","Veterans Stadium","2002-10-27","09:08:00","39.9066","-75.1711","2002-10-27 21:00:00","53.1","46.2","39","50.9","50.9","53.1","59","4.9","1019.2","1020.3","6","320","0","0","0"
"200201070rav","PSINet Stadium","2002-01-06","09:07:00","39.278","-76.6227","2002-01-06 21:00:00","34","34","34","28","28","34","100","4.2","992.7","998.3","6","310","0","0","100"
"200112020atl","Georgia Dome","2001-12-01","04:15:00","33.7577","-84.4008","2001-12-01 16:00:00","66.9","51.2","36","66.9","66.9","66.9","32","4.6","982.5","1019.8","6","310","0","0","50"
"200309080phi","Lincoln Financial Field","2003-09-07","09:09:00","39.9008","-75.1675","2003-09-07 21:00:00","75","64.7","59","77.6","75","77.6","57","10.5","1015.8","1016.7","6","310","0","0","50"
"200110210was","FedExField","2001-10-20","01:01:00","38.9076","-76.8645","2001-10-20 13:00:00","71.6","55.8","42.8","74.7","71.6","74.7","35","5.8","1009.1","1019.9","6","310","0","0","0"
"200211170sdg","Qualcomm Stadium","2002-11-16","04:05:00","32.7831","-117.12","2002-11-16 13:00:00","84","57.3","32","84","84","84","15","3.8","1003.8","1018.7","6","310","0","0","0"
"200512110min","Hubert H. Humphrey Metrodome","2005-12-10","01:05:00","44.9709","-93.2548","2005-12-10 12:00:00","34","32.4","30","28","28","34","85","3.6","970","1001","6","300","0.01","0","100"
"200501020sea","Qwest Field","2005-01-01","04:06:00","47.5952","-122.332","2005-01-01 13:00:00","45","41.7","37.9","41.2","41.2","45","76","4.8","1006.7","1007.4","6","300","0","0","100"
"200412120buf","Ralph Wilson Stadium","2004-12-11","01:02:00","42.7738","-78.787","2004-12-11 13:00:00","34","33.6","33.1","28","28","34","96","4.1","970.3","996.4","6","300","0","0","100"
"200310200rai","Network Associates Coliseum","2003-10-19","09:05:00","37.7516","-122.201","2003-10-19 18:00:00","68","61.7","57.9","68","68","68","70","10.1","1016.2","1016.8","6","300","0","0","88"
"200410030sdg","Qualcomm Stadium","2004-10-02","04:15:00","32.7831","-117.12","2004-10-02 13:00:00","71.1","62.2","57","76.1","71.1","76.1","61","9.9","1002.2","1017.2","6","300","0","0","88"
"200010080nyj","Giants Stadium","2000-10-07","01:01:00","40.8128","-74.0742","2000-10-07 13:00:00","61","52.8","46","61","61","61","58","6.5","1016.2","1016.7","6","300","0","0","50"
"200009170rai","Network Associates Coliseum","2000-09-16","04:05:00","37.7516","-122.201","2000-09-16 13:00:00","64.9","60.6","57.9","64.9","64.9","64.9","78","10.1","1014.9","1015.3","6","300","0","0","25"
"200310260kan","Arrowhead Stadium","2003-10-25","08:30:00","39.0489","-94.4839","2003-10-25 19:00:00","54","42.9","28.9","52","52","54","38","3.4","997.6","1026.2","6","300","0","0","0"
"200009100sdg","Qualcomm Stadium","2000-09-09","04:15:00","32.7831","-117.12","2000-09-09 13:00:00","79","65.4","57.9","80","79","80","49","10.3","994.1","1008.9","6","300","0","0","0"
"200510100sdg","Qualcomm Stadium","2005-10-09","09:00:00","32.7831","-117.12","2005-10-09 18:00:00","66.9","58.6","53.1","66.9","66.9","66.9","61","8.6","996.5","1011.5","6","300","0","0","0"
"200501080sea","Qwest Field","2005-01-07","04:37:00","47.5952","-122.332","2005-01-07 14:00:00","43","38.6","33.1","38.8","38.8","43","68","4","987.1","987.6","6","300","0","0","0"
"200312010nyj","Giants Stadium","2003-11-30","09:09:00","40.8128","-74.0742","2003-11-30 21:00:00","48.9","39.8","27","45.9","45.9","48.9","42","3.1","1010.8","1011.2","6","290","0","0","88"
"200201060nyg","Giants Stadium","2002-01-05","01:04:00","40.8128","-74.0742","2002-01-05 13:00:00","44.1","34.7","18","40.1","40.1","44.1","35","2.1","1016.6","1016.9","6","290","0","0","50"
"200011050nyj","Giants Stadium","2000-11-04","04:15:00","40.8128","-74.0742","2000-11-04 16:00:00","64","53.6","45","64","64","64","50","6.3","1008.8","1009.2","6","290","0","0","0"
"200201200ram","Dome at Americas Center","2002-01-19","04:15:00","38.6328","-90.1885","2002-01-19 15:00:00","33.1","31.9","30","26.9","26.9","33.1","88","3.5","996","1017.7","6","280","0","0","100"
"200210270buf","Ralph Wilson Stadium","2002-10-26","01:02:00","42.7738","-78.787","2002-10-26 13:00:00","46.9","45.5","44.1","43.6","43.6","46.9","90","6.2","987.8","1014.1","6","280","0","0","100"
"200009030rai","Network Associates Coliseum","2000-09-02","04:15:00","37.7516","-122.201","2000-09-02 13:00:00","66","60.4","57","66","66","66","73","9.8","1017.6","1018","6","280","0","0","88"
"200112090rai","Network Associates Coliseum","2001-12-08","04:15:00","37.7516","-122.201","2001-12-08 13:00:00","54","51.2","48.9","52","52","54","83","7.2","1020.6","1021.3","6","280","0","0","88"
"200610290car","Bank of America Stadium","2006-10-28","08:20:00","35.2258","-80.8528","2006-10-28 20:00:00","55.9","44.4","30.9","54.4","54.4","55.9","38","3.7","983","1008.8","6","280","0","0","0"
"200209220det","Ford Field","2002-09-21","04:17:00","42.34","-83.0456","2002-09-21 16:00:00","78.1","62.6","53.1","78.6","78.1","78.6","42","8.7","989.9","1012.8","6","280","0","0","0"
"200512110dal","Texas Stadium","2005-12-10","04:15:00","32.7473","-97.0945","2005-12-10 15:00:00","57","41.7","18","55.7","55.7","57","21","2.1","997.3","1020.2","6","280","0","0","0"
"200412130oti","The Coliseum","2004-12-12","09:08:00","36.1665","-86.7713","2004-12-12 20:00:00","51.1","44.3","37","48.5","48.5","51.1","58","4.7","990.8","1012.4","6","270","0","0","50"
"200509250sea","Qwest Field","2005-09-24","04:06:00","47.5952","-122.332","2005-09-24 13:00:00","59","52","46","58.1","58.1","59","62","6.5","1020.6","1021.3","6","270","0","0","25"
"200212080oti","The Coliseum","2002-12-07","01:03:00","36.1665","-86.7713","2002-12-07 12:00:00","43","37.5","30","38.8","38.8","43","60","3.5","1005.7","1027.7","6","270","0","0","25"
"200411210rai","McAfee Coliseum","2004-11-20","04:05:00","37.7516","-122.201","2004-11-20 13:00:00","59","47.1","34","58.1","58.1","59","39","4.1","1016.2","1016.8","6","270","0","0","0"
"200509110sdg","Qualcomm Stadium","2005-09-10","04:15:00","32.7831","-117.12","2005-09-10 13:00:00","68","61.1","57","68","68","68","68","9.9","999.8","1015","6","260","0","0","100"
"200010220pit","Three Rivers Stadium","2000-10-21","04:05:00","40.4413","-80.0076","2000-10-21 16:00:00","72","57.5","46.9","75.4","72","75.4","41","7","974.9","1021.5","6","260","0","0","88"
"200109230cle","Cleveland Browns Stadium","2001-09-22","01:13:00","41.5061","-81.6995","2001-09-22 13:00:00","64.9","61.2","59","64.9","64.9","64.9","81","10.7","997.2","1018.7","6","260","0","0","50"
"200610220tam","Raymond James Stadium","2006-10-21","01:02:00","27.9759","-82.5033","2006-10-21 13:00:00","88","75.9","71.1","94.5","88","94.5","57","16.1","1013.1","1014.5","6","260","0","0","50"
"200510300det","Ford Field","2005-10-29","01:04:00","42.34","-83.0456","2005-10-29 13:00:00","54","43.9","32","52","52","54","43","3.8","1006.5","1029.7","6","260","0","0","0"
"200109230cin","Paul Brown Stadium","2001-09-22","01:11:00","39.0955","-84.5161","2001-09-22 13:00:00","72","62.5","57","76.3","72","76.3","59","9.9","1001.5","1019.2","6","250","0","0","88"
"200011190rav","PSINet Stadium","2000-11-18","04:15:00","39.278","-76.6227","2000-11-18 16:00:00","43","34.6","19.9","38.8","38.8","43","39","2.3","1014","1019.7","6","250","0","0","88"
"200210130ram","Edward Jones Dome","2002-10-12","04:15:00","38.6328","-90.1885","2002-10-12 15:00:00","75.9","65","59","78.1","75.9","78.1","56","10.7","1002.8","1017.5","6","250","0","0","50"
"200611050rav","M&T Bank Stadium","2006-11-04","01:02:00","39.278","-76.6227","2006-11-04 13:00:00","46","35.7","17.1","42.5","42.5","46","31","2","1026","1033.1","6","250","0","0","50"
"200510160rai","McAfee Coliseum","2005-10-15","04:15:00","37.7516","-122.201","2005-10-15 13:00:00","62.1","56.7","53.1","62.1","62.1","62.1","72","8.5","1016.4","1016.6","6","250","0","0","50"
"200109090rav","PSINet Stadium","2001-09-08","01:02:00","39.278","-76.6227","2001-09-08 13:00:00","81","68.9","63","82.7","81","82.7","54","12.1","1015.3","1020.7","6","250","0","0","50"
"200209150ram","Edward Jones Dome","2002-09-14","03:05:00","38.6328","-90.1885","2002-09-14 14:00:00","89.1","70.8","62.1","90.6","89.1","90.6","41","11.9","997.5","1012.1","6","250","0","0","0"
"200511200nwe","Gillette Stadium","2005-11-19","01:02:00","42.0909","-71.2643","2005-11-19 13:00:00","42.1","33.4","17.1","37.7","37.7","42.1","36","2","1025.2","1027.2","6","250","0","0","0"
"200612210gnb","Lambeau Field","2006-12-20","08:05:00","44.5013","-88.0622","2006-12-20 19:00:00","36","33.2","28.9","30.3","30.3","36","75","3.4","997.3","1023.1","6","240","0","0","100"
"200610220buf","Ralph Wilson Stadium","2006-10-21","01:02:00","42.7738","-78.787","2006-10-21 13:00:00","48","42","35.1","44.9","44.9","48","61","4.4","990.3","1016.5","6","240","0","0","100"
"200610010nyj","Giants Stadium","2006-09-30","01:02:00","40.8128","-74.0742","2006-09-30 13:00:00","64","51.6","39.9","64","64","64","41","5.1","1020.6","1021","6","240","0","0","88"
"200412120den","Invesco Field at Mile High","2004-12-11","04:05:00","39.7439","-105.02","2004-12-11 14:00:00","68","44","12.2","68","68","68","11","2","817.1","1008.6","6","240","0","0","88"
"200210130oti","The Coliseum","2002-10-12","04:03:00","36.1665","-86.7713","2002-10-12 15:00:00","75.9","68.5","64.9","78.8","75.9","78.8","69","13.2","996.8","1017.6","6","240","0","0","88"
"200511200oti","The Coliseum","2005-11-19","01:02:00","36.1665","-86.7713","2005-11-19 12:00:00","54","39.7","16","52","52","54","22","1.9","1003","1024.7","6","240","0","0","88"
"200012030tam","Raymond James Stadium","2000-12-02","01:01:00","27.9759","-82.5033","2000-12-02 13:00:00","73","64.7","60.1","76.8","73","76.8","64","10.9","1019.3","1019.7","6","240","0","0","25"
"200610010atl","Georgia Dome","2006-09-30","01:03:00","33.7577","-84.4008","2006-09-30 13:00:00","69.1","56.4","46.9","69.1","69.1","69.1","45","6.9","988.9","1019.4","6","240","0","0","0"
